日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3,年,月,日
2014/1/1,Lightly,149,140,114,161,40,40,1.5,9,2014,1,1
2014/1/2,Moderately,167,131,134,187,40,40,1.35,11,2014,1,2
2014/1/3,Heavily,208,144,158,229,52,52,1.62,15,2014,1,3
2014/1/4,Heavily,205,170,156,226,54,54,1.73,21,2014,1,4
2014/1/5,Heavily,210,148,160,213,46,46,1.64,16,2014,1,5
2014/1/6,Moderately,199,130,151,206,44,44,1.76,6,2014,1,6
2014/1/7,Moderately,161,129,121,161,38,38,1.44,7,2014,1,7
2014/1/8,Lightly,118,148,89,109,36,36,1.24,7,2014,1,8
2014/1/9,Lightly,117,149,88,113,36,36,1.33,6,2014,1,9
2014/1/10,Moderate,97,80,72,95,35,35,1.27,10,2014,1,10
2014/1/11,Lightly,113,88,85,116,39,39,1.49,7,2014,1,11
2014/1/12,Lightly,123,115,93,120,36,36,1.57,6,2014,1,12
2014/1/13,Lightly,107,108,80,112,39,39,1.43,15,2014,1,13
2014/1/14,Lightly,105,79,78,113,42,42,1.47,18,2014,1,14
2014/1/15,Lightly,136,90,104,158,50,50,1.62,9,2014,1,15
2014/1/16,Moderately,196,129,148,193,44,44,1.69,8,2014,1,16
2014/1/17,Moderately,190,114,143,193,51,51,1.73,12,2014,1,17
2014/1/18,Moderately,165,89,125,178,48,48,1.57,25,2014,1,18
2014/1/19,Heavily,202,122,153,208,43,43,1.65,9,2014,1,19
2014/1/20,Moderately,154,118,116,173,45,45,1.49,21,2014,1,20
2014/1/21,Moderately,164,182,124,177,44,44,1.35,31,2014,1,21
2014/1/22,Lightly,143,159,109,175,57,57,1.46,28,2014,1,22
2014/1/24,Moderately,196,149,147,225,68,68,1.71,29,2014,1,24
2014/1/25,Heavily,201,157,151,220,63,63,1.66,34,2014,1,25
2014/1/26,Heavily,220,169,170,234,59,59,1.94,18,2014,1,26
2014/1/27,Moderately,180,156,137,184,47,47,1.75,15,2014,1,27
2014/1/28,Heavily,239,168,189,248,48,48,1.98,10,2014,1,28
2014/1/29,Heavily,233,169,182,239,48,48,1.97,16,2014,1,29
2014/1/30,Moderately,196,114,149,207,37,37,1.78,26,2014,1,30
2014/1/31,Heavily,248,122,197,265,30,30,1.72,16,2014,1,31
2014/2/1,Heavily,220,154,169,227,34,34,1.78,21,2014,2,1
2014/2/2,Moderately,192,112,145,197,32,32,1.83,26,2014,2,2
2014/2/3,Moderately,172,172,130,174,34,34,2.07,15,2014,2,3
2014/2/4,Lightly,141,174,107,144,28,28,1.86,27,2014,2,4
2014/2/5,Moderate,67,129,48,68,23,23,1.85,33,2014,2,5
2014/2/6,Good,45,88,32,42,18,18,1.53,16,2014,2,6
2014/2/7,Good,42,61,29,39,18,18,1.17,10,2014,2,7
2014/2/8,Moderate,53,58,37,48,19,19,1.07,11,2014,2,8
2014/2/9,Good,26,21,18,24,17,17,0.9,19,2014,2,9
2014/2/10,Moderate,63,123,46,59,20,20,1.19,39,2014,2,10
2014/2/11,Moderate,87,105,64,82,25,25,1.16,31,2014,2,11
2014/2/12,Moderate,87,78,64,84,23,23,0.97,42,2014,2,12
2014/2/13,Moderate,97,101,72,100,30,30,0.97,42,2014,2,13
2014/2/14,Lightly,117,99,88,120,37,37,1.1,37,2014,2,14
2014/2/15,Lightly,123,88,92,129,38,38,1.08,25,2014,2,15
2014/2/16,Lightly,138,136,105,147,40,40,1.13,21,2014,2,16
2014/2/17,Moderately,160,162,121,164,36,36,1.17,13,2014,2,17
2014/2/18,Moderate,65,93,47,65,26,26,1.05,16,2014,2,18
2014/2/19,Moderate,79,80,58,83,33,33,1.2,27,2014,2,19
2014/2/20,Moderate,82,69,60,82,34,34,1.12,29,2014,2,20
2014/2/21,Moderately,156,116,118,174,59,59,1.46,28,2014,2,21
2014/2/22,Moderately,188,154,142,196,51,51,1.51,17,2014,2,22
2014/2/23,Heavily,221,158,171,240,51,51,1.73,8,2014,2,23
2014/2/24,Moderately,188,140,144,201,50,50,1.82,5,2014,2,24
2014/2/25,Lightly,140,101,106,150,41,41,1.58,8,2014,2,25
2014/2/26,Moderate,97,84,72,108,41,41,1.41,11,2014,2,26
2014/2/27,Moderate,85,86,62,88,38,38,1.37,7,2014,2,27
2014/2/28,Moderate,51,49,32,51,28,28,1.13,9,2014,2,28
2014/3/1,Good,50,49,32,52,31,31,1.26,7,2014,3,1
2014/3/2,Good,42,19,27,41,30,30,1.33,7,2014,3,2
2014/3/3,Moderate,57,39,37,62,31,31,1.12,18,2014,3,3
2014/3/4,Moderate,67,72,48,79,35,35,1.18,20,2014,3,4
2014/3/5,Moderate,80,108,59,98,37,37,1.24,26,2014,3,5
2014/3/6,Moderate,71,113,51,79,31,31,0.94,32,2014,3,6
2014/3/7,Good,48,47,28,49,27,27,0.89,38,2014,3,7
2014/3/8,Moderate,67,80,45,82,39,39,1.07,18,2014,3,8
2014/3/9,Moderate,83,93,60,100,36,36,1.08,36,2014,3,9
2014/3/10,Moderate,87,80,64,109,41,41,1.16,45,2014,3,10
2014/3/11,Moderate,84,57,62,103,39,39,1.14,57,2014,3,11
2014/3/12,Lightly,108,134,81,128,43,43,1.13,36,2014,3,12
2014/3/13,Moderate,91,134,67,108,36,36,1.17,11,2014,3,13
2014/3/14,Moderate,60,10,37,68,31,31,0.82,24,2014,3,14
2014/3/15,Moderate,70,15,50,80,39,39,1.17,22,2014,3,15
2014/3/16,Moderate,82,33,59,102,41,41,1.25,55,2014,3,16
2014/3/17,Moderate,94,48,70,119,53,53,1.33,62,2014,3,17
2014/3/18,Lightly,135,95,102,163,57,57,1.41,75,2014,3,18
2014/3/19,Lightly,144,165,109,180,55,55,1.58,55,2014,3,19
2014/3/20,Good,43,9,27,43,18,18,0.81,59,2014,3,20
2014/3/21,Good,40,3,25,39,28,28,0.77,27,2014,3,21
2014/3/22,Moderate,58,15,40,64,35,35,1.04,15,2014,3,22
2014/3/23,Moderate,75,42,54,89,43,43,1.14,8,2014,3,23
2014/3/25,Moderate,93,69,69,105,48,48,1.27,29,2014,3,25
2014/3/26,Moderate,95,69,70,112,48,48,1.23,48,2014,3,26
2014/3/27,Lightly,115,99,87,136,59,59,1.35,26,2014,3,27
2014/3/28,Moderate,92,105,68,102,44,44,1.29,29,2014,3,28
2014/3/29,Moderate,72,71,49,78,35,35,1.19,56,2014,3,29
2014/3/30,Good,40,10,26,39,26,26,0.8,51,2014,3,30
2014/3/31,Moderate,55,32,38,56,32,32,0.93,47,2014,3,31
2014/4/1,Good,45,10,31,42,34,34,0.93,29,2014,4,1
2014/4/2,Moderate,57,31,39,57,32,32,1.02,38,2014,4,2
2014/4/3,Moderate,75,86,54,86,48,48,1.21,32,2014,4,3
2014/4/4,Moderate,90,117,66,93,40,40,1.1,37,2014,4,4
2014/4/5,Moderate,77,77,56,72,36,36,1.06,30,2014,4,5
2014/4/6,Moderate,63,51,45,62,30,30,0.99,48,2014,4,6
2014/4/7,Moderate,69,50,50,77,40,40,1.22,49,2014,4,7
2014/4/8,Moderate,89,73,65,101,46,46,1.36,54,2014,4,8
2014/4/9,Moderate,72,40,52,88,46,46,1.29,30,2014,4,9
2014/4/10,Moderate,91,88,67,101,45,45,1.45,13,2014,4,10
2014/4/11,Moderate,81,85,59,86,39,39,1.41,17,2014,4,11
2014/4/12,Moderate,60,47,39,65,32,32,1.28,48,2014,4,12
2014/4/13,Good,42,10,26,42,23,23,1.2,41,2014,4,13
2014/4/14,Moderate,52,16,28,53,30,30,1.17,51,2014,4,14
2014/4/15,Moderate,52,15,32,55,29,29,1.19,45,2014,4,15
2014/4/16,Moderate,71,81,50,86,36,36,1.32,49,2014,4,16
2014/4/17,Moderate,71,69,51,85,29,29,1.24,57,2014,4,17
2014/4/18,Moderate,72,85,52,81,29,29,1.15,52,2014,4,18
2014/4/19,Good,40,15,20,37,24,24,1.1,44,2014,4,19
2014/4/20,Good,31,5,18,30,21,21,1.24,33,2014,4,20
2014/4/21,Good,30,6,18,29,23,23,1.08,24,2014,4,21
2014/4/22,Good,47,26,27,48,33,33,1.05,30,2014,4,22
2014/4/23,Moderate,52,21,29,56,38,38,1.11,28,2014,4,23
2014/4/24,Moderate,68,47,44,80,43,43,1.11,32,2014,4,24
2014/4/25,Moderate,54,40,32,57,33,33,0.99,18,2014,4,25
2014/4/26,Moderate,73,122,48,96,28,28,0.79,22,2014,4,26
2014/4/27,Moderate,62,75,43,70,27,27,0.91,33,2014,4,27
2014/4/28,Moderate,57,34,38,57,38,38,1.06,16,2014,4,28
2014/4/29,Moderate,66,27,43,75,33,33,0.9,44,2014,4,29
2014/4/30,Moderate,80,56,52,104,47,47,1.06,55,2014,4,30
2014/5/1,Moderate,75,34,48,96,38,38,0.94,73,2014,5,1
2014/5/2,Moderate,83,88,57,111,28,28,0.86,25,2014,5,2
2014/5/3,Good,38,3,26,38,25,25,0.86,19,2014,5,3
2014/5/4,Good,34,4,22,32,26,26,0.89,30,2014,5,4
2014/5/5,Moderate,57,65,32,62,36,36,0.9,39,2014,5,5
2014/5/6,Moderate,60,46,32,68,36,36,0.83,59,2014,5,6
2014/5/7,Moderate,77,84,46,95,50,50,0.93,78,2014,5,7
2014/5/8,Moderate,94,99,68,123,55,55,1.15,33,2014,5,8
2014/5/9,Lightly,138,178,105,166,46,46,1.31,16,2014,5,9
2014/5/10,Moderate,60,98,42,63,28,28,1.03,20,2014,5,10
2014/5/11,Moderate,52,78,29,57,31,31,0.85,57,2014,5,11
2014/5/12,Moderate,66,76,45,81,44,44,1.2,27,2014,5,12
2014/5/13,Moderate,84,101,60,101,40,40,1.29,20,2014,5,13
2014/5/14,Moderate,66,70,43,74,28,28,1.03,42,2014,5,14
2014/5/15,Moderate,61,53,35,71,35,35,0.87,28,2014,5,15
2014/5/16,Moderate,60,32,42,67,33,33,0.86,36,2014,5,16
2014/5/17,Moderate,72,60,51,87,34,34,1.01,61,2014,5,17
2014/5/18,Moderate,80,103,57,96,36,36,1.12,78,2014,5,18
2014/5/19,Moderate,92,109,68,102,33,33,1.16,73,2014,5,19
2014/5/20,Moderate,92,90,67,104,34,34,1.2,43,2014,5,20
2014/5/21,Good,40,13,24,39,28,28,0.84,40,2014,5,21
2014/5/22,Moderate,56,39,36,61,32,32,1.16,23,2014,5,22
2014/5/23,Moderate,55,57,32,60,36,36,1.23,19,2014,5,23
2014/5/24,Moderate,72,129,50,87,39,39,1.34,23,2014,5,24
2014/5/25,Moderate,65,68,42,82,31,31,1.17,18,2014,5,25
2014/5/26,Good,50,33,32,62,25,25,0.76,31,2014,5,26
2014/5/27,Moderate,78,48,53,102,37,37,1,39,2014,5,27
2014/5/28,Moderate,89,94,62,123,38,38,1.12,44,2014,5,28
2014/5/29,Moderate,88,60,62,121,43,43,1.22,49,2014,5,29
2014/5/30,Moderate,88,75,64,117,40,40,1.24,48,2014,5,30
2014/5/31,Moderate,58,49,39,65,26,26,0.93,44,2014,5,31
2014/6/1,Moderate,71,98,42,72,26,26,0.94,80,2014,6,1
2014/6/2,Moderate,72,133,44,70,34,34,1,70,2014,6,2
2014/6/3,Moderate,55,56,29,43,16,16,0.86,89,2014,6,3
2014/6/4,Moderate,70,84,49,75,33,33,1.15,49,2014,6,4
2014/6/5,Moderate,74,90,53,81,32,32,1.2,25,2014,6,5
2014/6/6,Moderate,52,51,32,55,24,24,0.95,31,2014,6,6
2014/6/7,Moderate,61,81,42,68,30,30,0.97,40,2014,6,7
2014/6/8,Moderate,72,76,51,78,33,33,1.07,44,2014,6,8
2014/6/9,Moderate,56,72,40,58,30,30,1.15,22,2014,6,9
2014/6/10,Good,39,15,25,39,33,33,0.99,30,2014,6,10
2014/6/11,Good,50,30,32,53,29,29,0.9,43,2014,6,11
2014/6/12,Moderate,64,46,45,70,29,29,0.94,33,2014,6,12
2014/6/13,Good,47,20,32,48,30,30,0.99,20,2014,6,13
2014/6/14,Good,45,8,29,45,31,31,1.01,31,2014,6,14
2014/6/15,Moderate,60,34,40,65,37,37,1.23,32,2014,6,15
2014/6/16,Moderate,62,49,41,68,35,35,1.26,53,2014,6,16
2014/6/17,Moderate,94,144,49,85,45,45,1.34,109,2014,6,17
2014/6/18,Lightly,101,151,52,95,39,39,1.19,110,2014,6,18
2014/6/19,Moderate,66,99,42,79,47,47,1.2,28,2014,6,19
2014/6/20,Good,41,42,27,44,29,29,0.96,25,2014,6,20
2014/6/21,Good,37,30,22,34,24,24,0.71,56,2014,6,21
2014/6/22,Good,39,32,24,38,28,28,0.85,34,2014,6,22
2014/6/23,Good,38,28,23,37,32,32,1.05,28,2014,6,23
2014/6/24,Good,45,44,30,44,27,27,1.04,24,2014,6,24
2014/6/25,Good,32,12,18,31,29,29,0.98,21,2014,6,25
2014/6/26,Moderate,54,75,35,58,42,42,1.27,22,2014,6,26
2014/6/27,Moderate,70,123,42,79,48,48,1.46,63,2014,6,27
2014/6/28,Moderate,64,80,41,76,45,45,1.29,27,2014,6,28
2014/6/29,Good,25,8,13,21,28,28,0.88,40,2014,6,29
2014/6/30,Good,31,17,18,30,32,32,1.09,24,2014,6,30
2014/7/1,Good,33,18,19,31,31,31,0.91,33,2014,7,1
2014/7/2,Moderate,59,69,29,51,35,35,1.06,65,2014,7,2
2014/7/3,Good,41,25,24,41,36,36,1.01,33,2014,7,3
2014/7/4,Good,45,30,25,43,29,29,0.84,69,2014,7,4
2014/7/5,Moderate,75,126,42,74,39,39,1.07,78,2014,7,5
2014/7/6,Moderate,59,95,32,63,34,34,0.97,63,2014,7,6
2014/7/7,Moderate,80,121,53,91,33,33,1.09,79,2014,7,7
2014/7/8,Moderate,87,129,49,85,28,28,0.96,95,2014,7,8
2014/7/9,Moderate,64,91,35,69,30,30,0.84,75,2014,7,9
2014/7/10,Moderate,63,81,37,73,27,27,0.84,61,2014,7,10
2014/7/11,Good,40,30,20,38,17,17,0.7,54,2014,7,11
2014/7/12,Good,43,41,21,42,28,28,0.84,30,2014,7,12
2014/7/13,Moderate,69,119,31,58,27,27,0.88,77,2014,7,13
2014/7/14,Good,44,45,24,45,34,34,0.8,37,2014,7,14
2014/7/15,Moderate,58,85,34,66,41,41,0.93,38,2014,7,15
2014/7/16,Moderate,77,133,42,81,35,35,1.01,53,2014,7,16
2014/7/17,Moderate,87,155,46,87,35,35,0.99,98,2014,7,17
2014/7/18,Good,48,59,22,48,26,26,0.76,48,2014,7,18
2014/7/19,Good,46,55,19,44,22,22,0.76,42,2014,7,19
2014/7/20,Good,39,35,14,37,21,21,0.69,35,2014,7,20
2014/7/21,Good,46,46,18,44,22,22,0.69,50,2014,7,21
2014/7/22,Moderate,61,94,22,57,29,29,0.71,73,2014,7,22
2014/7/23,Lightly,102,176,39,86,35,35,0.85,119,2014,7,23
2014/7/24,Moderate,60,105,28,56,24,24,0.7,87,2014,7,24
2014/7/25,Moderate,86,156,34,69,33,33,0.82,106,2014,7,25
2014/7/26,Moderate,94,114,42,84,37,37,0.84,105,2014,7,26
2014/7/27,Moderate,65,63,34,63,25,25,0.73,90,2014,7,27
2014/7/28,Moderate,67,70,33,64,28,28,0.8,86,2014,7,28
2014/7/29,Moderate,67,54,30,67,32,32,0.76,68,2014,7,29
2014/7/30,Moderate,68,111,27,59,28,28,0.68,93,2014,7,30
2014/7/31,Moderate,71,121,35,76,29,29,0.78,77,2014,7,31
2014/8/1,Good,50,94,24,48,26,26,0.76,75,2014,8,1
2014/8/2,Moderate,67,125,31,61,32,32,0.87,78,2014,8,2
2014/8/3,Moderate,73,107,39,70,31,31,0.86,87,2014,8,3
2014/8/4,Moderate,73,99,39,76,31,31,0.89,94,2014,8,4
2014/8/5,Moderate,82,149,40,72,37,37,0.89,92,2014,8,5
2014/8/6,Moderate,68,122,34,64,34,34,0.81,80,2014,8,6
2014/8/7,Moderate,84,174,33,67,27,27,0.76,113,2014,8,7
2014/8/9,Moderate,52,87,31,53,23,23,0.96,29,2014,8,9
2014/8/10,Good,44,30,24,45,20,20,1.01,54,2014,8,10
2014/8/11,Good,26,2,15,25,20,20,1.07,26,2014,8,11
2014/8/12,Good,22,1,10,18,20,20,0.79,39,2014,8,12
2014/8/13,Good,46,61,18,39,25,25,0.8,75,2014,8,13
2014/8/14,Moderate,80,171,39,76,42,42,0.98,96,2014,8,14
2014/8/15,Moderate,71,96,46,89,48,48,1.02,70,2014,8,15
2014/8/16,Moderate,65,81,44,77,37,37,0.94,49,2014,8,16
2014/8/17,Moderate,60,89,40,67,29,29,0.96,39,2014,8,17
2014/8/18,Good,49,57,29,50,26,26,1.07,45,2014,8,18
2014/8/19,Moderate,53,73,28,52,27,27,0.96,73,2014,8,19
2014/8/20,Moderate,71,103,41,75,39,39,1.04,83,2014,8,20
2014/8/21,Moderate,73,72,40,75,37,37,0.88,89,2014,8,21
2014/8/23,Good,43,28,27,43,26,26,0.84,44,2014,8,23
2014/8/24,Moderate,65,127,44,77,42,42,1.06,39,2014,8,24
2014/8/25,Moderate,74,138,47,82,41,41,1.2,63,2014,8,25
2014/8/26,Moderate,54,44,34,60,32,32,0.96,37,2014,8,26
2014/8/27,Good,24,5,13,23,26,26,0.84,29,2014,8,27
2014/8/28,Good,40,31,23,39,34,34,1,21,2014,8,28
2014/8/29,Good,44,31,26,45,28,28,1.03,41,2014,8,29
2014/8/30,Moderate,58,89,28,56,30,30,0.96,62,2014,8,30
2014/8/31,Good,49,64,30,52,28,28,0.93,42,2014,8,31
2014/9/1,Good,46,57,27,48,29,29,1.03,27,2014,9,1
2014/9/2,Good,35,20,18,36,27,27,0.9,32,2014,9,2
2014/9/3,Moderate,61,155,39,67,36,36,1.1,45,2014,9,3
2014/9/4,Good,33,7,19,32,28,28,0.78,47,2014,9,4
2014/9/5,Moderate,54,36,29,57,33,33,1,49,2014,9,5
2014/9/6,Moderate,66,57,42,79,36,36,1.19,55,2014,9,6
2014/9/7,Moderate,75,104,54,85,25,25,1.21,47,2014,9,7
2014/9/8,Moderate,79,115,57,100,27,27,1.25,71,2014,9,8
2014/9/9,Moderate,90,154,66,115,29,29,1.27,70,2014,9,9
2014/9/10,Moderate,82,144,58,96,30,30,1.11,82,2014,9,10
2014/9/11,Moderate,75,148,52,96,34,34,1.12,52,2014,9,11
2014/9/12,Moderate,63,143,40,73,26,26,1.03,33,2014,9,12
2014/9/13,Good,42,62,22,41,20,20,0.97,16,2014,9,13
2014/9/14,Good,32,16,16,31,20,20,0.91,16,2014,9,14
2014/9/15,Good,29,17,14,28,15,15,0.87,14,2014,9,15
2014/9/16,Good,44,66,25,44,25,25,1.04,19,2014,9,16
2014/9/17,Good,34,43,19,34,22,22,1.23,6,2014,9,17
2014/9/18,Good,15,1,8,13,22,22,1.13,11,2014,9,18
2014/9/19,Good,40,29,24,42,34,34,1.24,20,2014,9,19
2014/9/20,Moderate,60,74,36,65,37,37,1.48,45,2014,9,20
2014/9/21,Moderate,61,102,31,69,38,38,1.17,57,2014,9,21
2014/9/22,Moderate,62,93,31,71,42,42,0.93,60,2014,9,22
2014/9/23,Moderate,79,149,57,91,40,40,0.98,43,2014,9,23
2014/9/24,Moderate,60,106,42,64,34,34,0.87,44,2014,9,24
2014/9/25,Moderate,78,99,56,91,45,45,1.07,37,2014,9,25
2014/9/26,Moderate,98,127,73,110,44,44,1.04,20,2014,9,26
2014/9/27,Moderate,90,112,66,93,34,34,1.06,17,2014,9,27
2014/9/28,Moderate,80,129,56,88,35,35,1.11,14,2014,9,28
2014/9/29,Moderate,71,135,46,86,41,41,1.15,42,2014,9,29
2014/9/30,Moderate,57,122,33,62,36,36,1.07,35,2014,9,30
2014/10/1,Moderate,56,70,37,60,35,35,1.02,27,2014,10,1
2014/10/2,Moderate,53,35,32,55,30,30,1.01,46,2014,10,2
2014/10/3,Moderate,57,47,32,62,36,36,1,37,2014,10,3
2014/10/4,Good,42,6,23,42,31,31,0.83,45,2014,10,4
2014/10/5,Moderate,73,114,50,87,38,38,1.08,48,2014,10,5
2014/10/6,Moderate,81,121,56,101,47,47,1.14,56,2014,10,6
2014/10/7,Moderate,73,47,51,91,44,44,1,63,2014,10,7
2014/10/8,Moderate,80,65,57,98,50,50,1,66,2014,10,8
2014/10/9,Moderate,96,109,70,118,52,52,1.07,60,2014,10,9
2014/10/10,Moderate,93,105,69,115,52,52,1,64,2014,10,10
2014/10/11,Moderate,100,131,73,122,54,54,1.05,76,2014,10,11
2014/10/12,Moderate,60,78,38,68,29,29,0.63,24,2014,10,12
2014/10/13,Moderate,59,78,41,57,27,27,0.66,13,2014,10,13
2014/10/14,Lightly,101,136,75,96,42,42,0.81,19,2014,10,14
2014/10/15,Moderately,178,183,134,172,46,46,1.07,5,2014,10,15
2014/10/16,Lightly,105,112,77,96,32,32,1.07,8,2014,10,16
2014/10/17,Moderate,52,12,36,44,31,31,1.08,8,2014,10,17
2014/10/18,Moderate,80,56,58,66,32,32,1.15,6,2014,10,18
2014/10/19,Moderate,90,111,66,77,37,37,1.19,10,2014,10,19
2014/10/20,Lightly,133,151,100,120,52,52,1.58,13,2014,10,20
2014/10/21,Lightly,124,164,94,138,50,50,1.44,31,2014,10,21
2014/10/22,Moderate,86,93,62,107,47,47,1.07,42,2014,10,22
2014/10/23,Moderate,86,71,63,98,42,42,0.99,26,2014,10,23
2014/10/24,Lightly,138,157,104,153,49,49,1.29,35,2014,10,24
2014/10/25,Heavily,207,178,157,208,61,61,1.31,31,2014,10,25
2014/10/26,Moderately,191,184,145,209,67,67,1.36,37,2014,10,26
2014/10/27,Heavily,214,189,166,241,64,64,1.48,17,2014,10,27
2014/10/28,Moderate,83,119,60,81,35,35,1.01,29,2014,10,28
2014/10/29,Moderate,57,57,39,58,37,37,1.18,24,2014,10,29
2014/10/30,Moderate,68,91,48,77,42,42,1.31,9,2014,10,30
2014/10/31,Moderate,79,116,58,86,39,39,1.27,9,2014,10,31
2014/11/1,Moderate,53,44,38,52,28,28,0.99,8,2014,11,1
2014/11/2,Good,46,43,32,46,28,28,0.65,20,2014,11,2
2014/11/3,Moderate,76,128,55,82,37,37,0.88,9,2014,11,3
2014/11/4,Moderate,98,138,72,112,45,45,1.12,6,2014,11,4
2014/11/5,Lightly,131,156,98,136,44,44,0.94,28,2014,11,5
2014/11/6,Moderately,165,171,125,180,51,51,1.17,10,2014,11,6
2014/11/7,Moderate,97,157,72,95,43,43,0.79,19,2014,11,7
2014/11/8,Moderate,85,125,62,86,35,35,0.72,18,2014,11,8
2014/11/9,Moderate,82,109,60,93,39,39,0.84,13,2014,11,9
2014/11/10,Lightly,121,108,90,141,38,38,0.91,8,2014,11,10
2014/11/11,Moderately,171,165,129,184,35,35,0.98,7,2014,11,11
2014/11/12,Moderately,192,188,144,196,40,40,1.17,5,2014,11,12
2014/11/13,Lightly,149,190,113,152,37,37,0.96,11,2014,11,13
2014/11/14,Moderately,182,188,138,201,43,43,1.05,9,2014,11,14
2014/11/15,Moderately,193,184,146,204,41,41,1,7,2014,11,15
2014/11/16,Moderately,154,163,117,154,37,37,0.93,7,2014,11,16
2014/11/17,Lightly,145,157,110,147,38,38,0.85,15,2014,11,17
2014/11/18,Lightly,129,147,97,145,43,43,0.84,8,2014,11,18
2014/11/19,Moderately,185,173,141,216,60,60,1.15,14,2014,11,19
2014/11/20,Moderately,151,146,114,173,56,56,1.18,7,2014,11,20
2014/11/21,Moderately,173,130,130,187,53,53,1.31,3,2014,11,21
2014/11/22,Lightly,102,72,76,101,44,44,1.13,5,2014,11,22
2014/11/23,Moderate,94,93,70,92,42,42,1.2,5,2014,11,23
2014/11/24,Moderate,79,106,57,81,35,35,1.21,5,2014,11,24
2014/11/25,Moderate,57,57,39,59,43,43,1.36,12,2014,11,25
2014/11/26,Moderate,67,55,47,68,40,40,1.36,7,2014,11,26
2014/11/27,Moderate,83,115,60,88,41,41,1.37,13,2014,11,27
2014/11/28,Moderate,94,143,70,107,49,49,1.46,5,2014,11,28
2014/11/29,Moderate,58,40,41,57,33,33,1.37,5,2014,11,29
2014/11/30,Moderate,67,105,48,64,31,31,1.42,4,2014,11,30
2014/12/1,Moderate,57,46,39,58,37,37,1.31,5,2014,12,1
2014/12/2,Moderate,60,63,42,63,31,31,1.22,3,2014,12,2
2014/12/3,Moderate,79,114,57,78,42,42,1.21,5,2014,12,3
2014/12/4,Moderate,72,114,52,70,35,35,1.14,4,2014,12,4
2014/12/5,Lightly,121,169,90,111,43,43,1.2,5,2014,12,5
2014/12/6,Moderately,162,171,122,143,51,51,1.26,5,2014,12,6
2014/12/7,Moderately,171,177,129,153,48,48,1.2,13,2014,12,7
2014/12/8,Moderately,174,175,132,153,56,56,1.27,14,2014,12,8
2014/12/9,Lightly,148,157,112,131,54,54,1.07,19,2014,12,9
2014/12/10,Lightly,104,122,77,89,36,36,0.99,18,2014,12,10
2014/12/11,Moderate,83,98,60,70,37,37,0.92,18,2014,12,11
2014/12/12,Lightly,111,159,83,96,42,42,1,10,2014,12,12
2014/12/13,Lightly,134,180,101,119,41,41,1.26,4,2014,12,13
2014/12/14,Lightly,143,150,108,124,45,45,1.32,5,2014,12,14
2014/12/15,Moderately,188,169,143,167,48,48,1.29,6,2014,12,15
2014/12/16,Lightly,133,182,100,123,47,47,1.01,16,2014,12,16
2014/12/17,Lightly,131,178,99,120,54,54,1.03,10,2014,12,17
2014/12/18,Heavily,223,182,172,201,68,68,1.52,4,2014,12,18
2014/12/19,Moderately,169,175,127,175,53,53,1.39,13,2014,12,19
2014/12/20,Moderately,159,181,120,193,39,39,1.54,7,2014,12,20
2014/12/21,Lightly,139,182,105,129,38,38,1.48,10,2014,12,21
2014/12/22,Moderate,94,104,69,86,38,38,1.67,13,2014,12,22
2014/12/23,Lightly,145,145,110,139,39,39,1.59,15,2014,12,23
2014/12/24,Lightly,146,126,110,139,30,30,2.01,8,2014,12,24
2014/12/25,Lightly,117,120,87,103,32,32,1.91,4,2014,12,25
2014/12/26,Moderate,73,67,53,70,34,34,1.57,8,2014,12,26
2014/12/27,Moderate,90,82,66,82,30,30,1.58,7,2014,12,27
2014/12/28,Lightly,110,79,82,107,34,34,1.68,17,2014,12,28
2014/12/29,Lightly,124,92,93,122,34,34,1.75,20,2014,12,29
2014/12/30,Lightly,142,125,108,137,38,38,1.63,19,2014,12,30
2014/12/31,Lightly,144,475,109,148,28,28,1.79,5,2014,12,31
2015/1/1,Moderately,191,347,144,196,24,24,2.07,4,2015,1,1
2015/1/2,Heavily,222,659,171,239,20,20,2.32,3,2015,1,2
2015/1/3,Heavily,230,346,179,249,36,36,2.5,3,2015,1,3
2015/1/4,Severely,262,329,211,292,46,46,2.17,4,2015,1,4
2015/1/5,Moderately,164,235,124,160,36,36,1.56,8,2015,1,5
2015/1/6,Moderate,83,232,60,86,34,34,0.95,23,2015,1,6
2015/1/7,Moderate,84,212,61,87,37,37,1.1,17,2015,1,7
2015/1/8,Moderate,93,181,69,88,40,40,1.14,9,2015,1,8
2015/1/9,Lightly,121,211,91,129,41,41,1.27,5,2015,1,9
2015/1/10,Lightly,126,213,95,131,45,45,1.3,10,2015,1,10
2015/1/11,Lightly,131,237,99,137,53,53,1.31,13,2015,1,11
2015/1/12,Lightly,145,305,110,155,51,51,1.37,18,2015,1,12
2015/1/13,Lightly,124,258,93,145,60,60,1.27,20,2015,1,13
2015/1/14,Moderately,180,311,138,205,68,68,1.48,7,2015,1,14
2015/1/15,Heavily,218,320,167,236,66,66,1.6,6,2015,1,15
2015/1/16,Heavily,239,343,188,247,66,66,1.49,6,2015,1,16
2015/1/17,Heavily,226,362,175,232,63,63,1.46,6,2015,1,17
2015/1/18,Moderately,180,353,135,176,51,51,1.3,11,2015,1,18
2015/1/19,Moderately,182,355,137,188,53,53,1.39,6,2015,1,19
2015/1/20,Moderately,195,351,147,208,66,66,1.53,15,2015,1,20
